"","id","category","weblink_au_t"
"1","1","Abbreviation","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"2","1","ECE","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"3","1","Formation","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"4","1","28 March 1947; 75 years ago (1947-03-28)","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"5","1","Type","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"6","1","Primary organ - regional branch","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"7","1","Legal status","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"8","1","Active","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"9","1","Headquarters","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"10","1","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"11","1","Head","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"12","1","Executive Secretary of the United Nations Economic Commission for Europe  Olga Algayerova","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"13","1","Parent organization","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"14","1","United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"15","1","Website","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"16","1","unece.org ","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"17","1","Language","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"18","1","English","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"19","1","History","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"20","1","1982-2007","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"21","1","Publisher","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"22","1","IOS Press (Netherlands)","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"23","1","ISO 4","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"24","1","Stat. J. U. N. Econ. Comm. Eur.","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"25","1","CODEN","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"26","1","SJUED4","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"27","1","ISSN","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"28","1","0167-8000","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"29","1","LCCN","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"30","1","84642632","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"31","1","OCLC no.","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"32","1","900948641","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"33","2","Abbreviation","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"34","2","ECE","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"35","2","Formation","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"36","2","28 March 1947; 75 years ago (1947-03-28)","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"37","2","Type","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"38","2","Primary organ - regional branch","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"39","2","Legal status","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"40","2","Active","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"41","2","Headquarters","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"42","2","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"43","2","Head","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"44","2","Executive Secretary of the United Nations Economic Commission for Europe  Olga Algayerova","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"45","2","Parent organization","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"46","2","United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"47","2","Website","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"48","2","unece.org ","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"49","2","Language","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"50","2","English","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"51","2","History","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"52","2","1982-2007","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"53","2","Publisher","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"54","2","IOS Press (Netherlands)","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"55","2","ISO 4","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"56","2","Stat. J. U. N. Econ. Comm. Eur.","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"57","2","CODEN","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"58","2","SJUED4","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"59","2","ISSN","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"60","2","0167-8000","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"61","2","LCCN","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"62","2","84642632","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"63","2","OCLC no.","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"64","2","900948641","https://wikipedia.org/wiki/United_Nations_Economic_Commission_for_Europe"
"65","3","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"66","3","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"67","3","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"68","3","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"69","3","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"70","3","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"71","3","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"72","3","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"73","3","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"74","3","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"75","3","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"76","3","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"77","3","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"78","3","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"79","3","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"80","3","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"81","4","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"82","4","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"83","4","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"84","4","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"85","4","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"86","4","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"87","4","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"88","4","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"89","4","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"90","4","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"91","4","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"92","4","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"93","4","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"94","4","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"95","4","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"96","4","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"97","5","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"98","5","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"99","5","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"100","5","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"101","5","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"102","5","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"103","5","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"104","5","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"105","5","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"106","5","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"107","5","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"108","5","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"109","5","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"110","5","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"111","5","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"112","5","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"113","6","Other name","https://wikipedia.org/wiki/University_for_Peace"
"114","6","UPEACE / UPAZ","https://wikipedia.org/wiki/University_for_Peace"
"115","6","Motto in English","https://wikipedia.org/wiki/University_for_Peace"
"116","6","""If you want Peace, work for Peace...""","https://wikipedia.org/wiki/University_for_Peace"
"117","6","Type","https://wikipedia.org/wiki/University_for_Peace"
"118","6","Graduate School","https://wikipedia.org/wiki/University_for_Peace"
"119","6","Established","https://wikipedia.org/wiki/University_for_Peace"
"120","6","1980 (1980)","https://wikipedia.org/wiki/University_for_Peace"
"121","6","Founder","https://wikipedia.org/wiki/University_for_Peace"
"122","6","Rodrigo Carazo Odio","https://wikipedia.org/wiki/University_for_Peace"
"123","6","Rector","https://wikipedia.org/wiki/University_for_Peace"
"124","6","Francisco Rojas Aravena","https://wikipedia.org/wiki/University_for_Peace"
"125","6","Dean","https://wikipedia.org/wiki/University_for_Peace"
"126","6","Juan Carlos Sainz-Borgo","https://wikipedia.org/wiki/University_for_Peace"
"127","6","Students","https://wikipedia.org/wiki/University_for_Peace"
"128","6","196 (2018–19)","https://wikipedia.org/wiki/University_for_Peace"
"129","6","Address","https://wikipedia.org/wiki/University_for_Peace"
"130","6","Calle U. Paz, El Rodeo de Mora, San Jose, Costa Rica, Ciudad Colón, Costa Rica.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}9°55'10""N 84°16'22""W<U+FEFF> / <U+FEFF>9.91944°N 84.27278°W<U+FEFF> / 9.91944; -84.27278Coordinates: 9°55'10""N 84°16'22""W<U+FEFF> / <U+FEFF>9.91944°N 84.27278°W<U+FEFF> / 9.91944; -84.27278","https://wikipedia.org/wiki/University_for_Peace"
"131","6","Campus","https://wikipedia.org/wiki/University_for_Peace"
"132","6","Campus in nature (includes a protected forest reserve)","https://wikipedia.org/wiki/University_for_Peace"
"133","6","Website","https://wikipedia.org/wiki/University_for_Peace"
"134","6","www.upeace.org","https://wikipedia.org/wiki/University_for_Peace"
"135","7","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"136","7","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"137","7","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"138","7","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"139","7","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"140","7","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"141","7","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"142","7","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"143","7","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"144","7","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"145","7","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"146","7","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"147","7","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"148","7","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"149","7","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"150","7","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"151","8","Other name","https://wikipedia.org/wiki/University_for_Peace"
"152","8","UPEACE / UPAZ","https://wikipedia.org/wiki/University_for_Peace"
"153","8","Motto in English","https://wikipedia.org/wiki/University_for_Peace"
"154","8","""If you want Peace, work for Peace...""","https://wikipedia.org/wiki/University_for_Peace"
"155","8","Type","https://wikipedia.org/wiki/University_for_Peace"
"156","8","Graduate School","https://wikipedia.org/wiki/University_for_Peace"
"157","8","Established","https://wikipedia.org/wiki/University_for_Peace"
"158","8","1980 (1980)","https://wikipedia.org/wiki/University_for_Peace"
"159","8","Founder","https://wikipedia.org/wiki/University_for_Peace"
"160","8","Rodrigo Carazo Odio","https://wikipedia.org/wiki/University_for_Peace"
"161","8","Rector","https://wikipedia.org/wiki/University_for_Peace"
"162","8","Francisco Rojas Aravena","https://wikipedia.org/wiki/University_for_Peace"
"163","8","Dean","https://wikipedia.org/wiki/University_for_Peace"
"164","8","Juan Carlos Sainz-Borgo","https://wikipedia.org/wiki/University_for_Peace"
"165","8","Students","https://wikipedia.org/wiki/University_for_Peace"
"166","8","196 (2018–19)","https://wikipedia.org/wiki/University_for_Peace"
"167","8","Address","https://wikipedia.org/wiki/University_for_Peace"
"168","8","Calle U. Paz, El Rodeo de Mora, San Jose, Costa Rica, Ciudad Colón, Costa Rica.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}9°55'10""N 84°16'22""W<U+FEFF> / <U+FEFF>9.91944°N 84.27278°W<U+FEFF> / 9.91944; -84.27278Coordinates: 9°55'10""N 84°16'22""W<U+FEFF> / <U+FEFF>9.91944°N 84.27278°W<U+FEFF> / 9.91944; -84.27278","https://wikipedia.org/wiki/University_for_Peace"
"169","8","Campus","https://wikipedia.org/wiki/University_for_Peace"
"170","8","Campus in nature (includes a protected forest reserve)","https://wikipedia.org/wiki/University_for_Peace"
"171","8","Website","https://wikipedia.org/wiki/University_for_Peace"
"172","8","www.upeace.org","https://wikipedia.org/wiki/University_for_Peace"
"173","9","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"174","9","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"175","9","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"176","9","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"177","9","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"178","9","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"179","9","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"180","9","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"181","9","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"182","9","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"183","9","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"184","9","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"185","9","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"186","9","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"187","9","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"188","9","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"189","10","Other name","https://wikipedia.org/wiki/University_for_Peace"
"190","10","UPEACE / UPAZ","https://wikipedia.org/wiki/University_for_Peace"
"191","10","Motto in English","https://wikipedia.org/wiki/University_for_Peace"
"192","10","""If you want Peace, work for Peace...""","https://wikipedia.org/wiki/University_for_Peace"
"193","10","Type","https://wikipedia.org/wiki/University_for_Peace"
"194","10","Graduate School","https://wikipedia.org/wiki/University_for_Peace"
"195","10","Established","https://wikipedia.org/wiki/University_for_Peace"
"196","10","1980 (1980)","https://wikipedia.org/wiki/University_for_Peace"
"197","10","Founder","https://wikipedia.org/wiki/University_for_Peace"
"198","10","Rodrigo Carazo Odio","https://wikipedia.org/wiki/University_for_Peace"
"199","10","Rector","https://wikipedia.org/wiki/University_for_Peace"
"200","10","Francisco Rojas Aravena","https://wikipedia.org/wiki/University_for_Peace"
"201","10","Dean","https://wikipedia.org/wiki/University_for_Peace"
"202","10","Juan Carlos Sainz-Borgo","https://wikipedia.org/wiki/University_for_Peace"
"203","10","Students","https://wikipedia.org/wiki/University_for_Peace"
"204","10","196 (2018–19)","https://wikipedia.org/wiki/University_for_Peace"
"205","10","Address","https://wikipedia.org/wiki/University_for_Peace"
"206","10","Calle U. Paz, El Rodeo de Mora, San Jose, Costa Rica, Ciudad Colón, Costa Rica.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}9°55'10""N 84°16'22""W<U+FEFF> / <U+FEFF>9.91944°N 84.27278°W<U+FEFF> / 9.91944; -84.27278Coordinates: 9°55'10""N 84°16'22""W<U+FEFF> / <U+FEFF>9.91944°N 84.27278°W<U+FEFF> / 9.91944; -84.27278","https://wikipedia.org/wiki/University_for_Peace"
"207","10","Campus","https://wikipedia.org/wiki/University_for_Peace"
"208","10","Campus in nature (includes a protected forest reserve)","https://wikipedia.org/wiki/University_for_Peace"
"209","10","Website","https://wikipedia.org/wiki/University_for_Peace"
"210","10","www.upeace.org","https://wikipedia.org/wiki/University_for_Peace"
"211","11","Abbreviation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"212","11","UNITAR","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"213","11","Formation","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"214","11","11 December 1963; 58 years ago (1963-12-11)","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"215","11","Type","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"216","11","Research and training institute","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"217","11","Legal status","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"218","11","Active","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"219","11","Headquarters","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"220","11","Geneva, Switzerland","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"221","11","Head","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"222","11","Executive Director   Nikhil Seth","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"223","11","Parent organization","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"224","11","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"225","11","Website","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"226","11","www.unitar.org","https://wikipedia.org/wiki/United_Nations_Institute_for_Training_and_Research"
"227","12","Other name","https://wikipedia.org/wiki/University_for_Peace"
"228","12","UPEACE / UPAZ","https://wikipedia.org/wiki/University_for_Peace"
"229","12","Motto in English","https://wikipedia.org/wiki/University_for_Peace"
"230","12","""If you want Peace, work for Peace...""","https://wikipedia.org/wiki/University_for_Peace"
"231","12","Type","https://wikipedia.org/wiki/University_for_Peace"
"232","12","Graduate School","https://wikipedia.org/wiki/University_for_Peace"
"233","12","Established","https://wikipedia.org/wiki/University_for_Peace"
"234","12","1980 (1980)","https://wikipedia.org/wiki/University_for_Peace"
"235","12","Founder","https://wikipedia.org/wiki/University_for_Peace"
"236","12","Rodrigo Carazo Odio","https://wikipedia.org/wiki/University_for_Peace"
"237","12","Rector","https://wikipedia.org/wiki/University_for_Peace"
"238","12","Francisco Rojas Aravena","https://wikipedia.org/wiki/University_for_Peace"
"239","12","Dean","https://wikipedia.org/wiki/University_for_Peace"
"240","12","Juan Carlos Sainz-Borgo","https://wikipedia.org/wiki/University_for_Peace"
"241","12","Students","https://wikipedia.org/wiki/University_for_Peace"
"242","12","196 (2018–19)","https://wikipedia.org/wiki/University_for_Peace"
"243","12","Address","https://wikipedia.org/wiki/University_for_Peace"
"244","12","Calle U. Paz, El Rodeo de Mora, San Jose, Costa Rica, Ciudad Colón, Costa Rica.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}9°55'10""N 84°16'22""W<U+FEFF> / <U+FEFF>9.91944°N 84.27278°W<U+FEFF> / 9.91944; -84.27278Coordinates: 9°55'10""N 84°16'22""W<U+FEFF> / <U+FEFF>9.91944°N 84.27278°W<U+FEFF> / 9.91944; -84.27278","https://wikipedia.org/wiki/University_for_Peace"
"245","12","Campus","https://wikipedia.org/wiki/University_for_Peace"
"246","12","Campus in nature (includes a protected forest reserve)","https://wikipedia.org/wiki/University_for_Peace"
"247","12","Website","https://wikipedia.org/wiki/University_for_Peace"
"248","12","www.upeace.org","https://wikipedia.org/wiki/University_for_Peace"
"249","13","Abbreviation","https://wikipedia.org/wiki/International_Labour_Organization"
"250","13","ILO","https://wikipedia.org/wiki/International_Labour_Organization"
"251","13","Formation","https://wikipedia.org/wiki/International_Labour_Organization"
"252","13","11 April 1919; 103 years ago (1919-04-11)","https://wikipedia.org/wiki/International_Labour_Organization"
"253","13","Type","https://wikipedia.org/wiki/International_Labour_Organization"
"254","13","United Nations specialized agency","https://wikipedia.org/wiki/International_Labour_Organization"
"255","13","Legal status","https://wikipedia.org/wiki/International_Labour_Organization"
"256","13","Active","https://wikipedia.org/wiki/International_Labour_Organization"
"257","13","Headquarters","https://wikipedia.org/wiki/International_Labour_Organization"
"258","13","Geneva, Switzerland","https://wikipedia.org/wiki/International_Labour_Organization"
"259","13","Head","https://wikipedia.org/wiki/International_Labour_Organization"
"260","13","Director-General  Guy Ryder","https://wikipedia.org/wiki/International_Labour_Organization"
"261","13","Parent organization","https://wikipedia.org/wiki/International_Labour_Organization"
"262","13","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/International_Labour_Organization"
"263","13","Award(s)","https://wikipedia.org/wiki/International_Labour_Organization"
"264","13","1969 Nobel Peace Prize","https://wikipedia.org/wiki/International_Labour_Organization"
"265","13","Website","https://wikipedia.org/wiki/International_Labour_Organization"
"266","13","www.ilo.org","https://wikipedia.org/wiki/International_Labour_Organization"
"267","14","Abbreviation","https://wikipedia.org/wiki/International_Labour_Organization"
"268","14","ILO","https://wikipedia.org/wiki/International_Labour_Organization"
"269","14","Formation","https://wikipedia.org/wiki/International_Labour_Organization"
"270","14","11 April 1919; 103 years ago (1919-04-11)","https://wikipedia.org/wiki/International_Labour_Organization"
"271","14","Type","https://wikipedia.org/wiki/International_Labour_Organization"
"272","14","United Nations specialized agency","https://wikipedia.org/wiki/International_Labour_Organization"
"273","14","Legal status","https://wikipedia.org/wiki/International_Labour_Organization"
"274","14","Active","https://wikipedia.org/wiki/International_Labour_Organization"
"275","14","Headquarters","https://wikipedia.org/wiki/International_Labour_Organization"
"276","14","Geneva, Switzerland","https://wikipedia.org/wiki/International_Labour_Organization"
"277","14","Head","https://wikipedia.org/wiki/International_Labour_Organization"
"278","14","Director-General  Guy Ryder","https://wikipedia.org/wiki/International_Labour_Organization"
"279","14","Parent organization","https://wikipedia.org/wiki/International_Labour_Organization"
"280","14","United Nations General Assembly United Nations Economic and Social Council","https://wikipedia.org/wiki/International_Labour_Organization"
"281","14","Award(s)","https://wikipedia.org/wiki/International_Labour_Organization"
"282","14","1969 Nobel Peace Prize","https://wikipedia.org/wiki/International_Labour_Organization"
"283","14","Website","https://wikipedia.org/wiki/International_Labour_Organization"
"284","14","www.ilo.org","https://wikipedia.org/wiki/International_Labour_Organization"
"285","15","Abbreviation","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"286","15","ESCAP","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"287","15","Formation","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"288","15","28 March 1947; 75 years ago (1947-03-28)","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"289","15","Type","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"290","15","Primary Organ – Regional Branch","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"291","15","Legal status","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"292","15","Active","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
"293","15","Headquarters","https://wikipedia.org/wiki/United_Nations_Economic_and_Social_Commission_for_Asia_and_the_Pacific"
